OrderLineID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,WarehouseID,CategoryID,SubCategoryID,CampaignID,Channel,Quantity,UnitPrice,DiscountAmount,ShippingCost,ReturnFlag,ReturnAmount,CostAmount,SalesAmount,ProfitAmount
1433,37922,06-06-2022,11-06-2022,33,33,33,3,3,33,Website,5,4369.69,250.27,48.68,0,225.34,562.07,21598.18,20762.09
1434,37715,06-06-2022,08-06-2022,34,34,34,4,4,34,App,7,225.59,102.13,81.93,0,41.14,515.97,1477,837.96
1435,28261,07-06-2022,12-06-2022,35,35,35,5,5,35,Marketplace,8,1652.32,263.72,132.81,0,281.11,1858.3,12954.84,10682.62
1436,33765,07-06-2022,08-06-2022,36,36,36,1,6,36,App,3,4424.2,95.46,23,0,157.14,1196.57,13177.14,11800.43
1437,25944,07-06-2022,09-06-2022,37,37,37,2,7,37,Website,3,1260.34,183.66,51,0,239.46,2597.21,3597.36,709.69
1438,27126,07-06-2022,12-06-2022,38,38,38,3,8,38,Website,2,770.71,402.76,97.58,1,478.85,1483.23,1138.66,-921
1439,36864,07-06-2022,11-06-2022,39,39,39,4,9,39,Website,4,2923.08,329.31,132.49,0,170.48,2521.98,11363.01,8538.06
1440,25263,07-06-2022,13-06-2022,40,40,40,5,10,40,Website,4,1598.8,238.97,58.67,0,359.64,758.99,6156.23,4978.93
1441,35300,07-06-2022,09-06-2022,41,41,41,1,1,41,Website,4,2389.74,113.22,69.73,0,341.65,2797.36,9445.74,6237
1442,22793,07-06-2022,13-06-2022,42,42,42,2,2,42,Website,2,4118.06,141.08,68.55,0,434.46,1922.91,8095.04,5669.12
1443,22892,07-06-2022,09-06-2022,43,43,43,3,3,43,App,7,2651.42,489.12,58.18,0,167.21,1541.65,18070.82,16303.78
1444,21198,08-06-2022,12-06-2022,44,44,44,4,4,44,App,3,2627.86,171.47,110.84,0,28.04,1846.07,7712.11,5727.16
1445,38756,08-06-2022,14-06-2022,45,45,45,5,5,45,App,1,1463.1,308.06,105.26,0,485.32,2755.43,1155.04,-2190.97
1446,38276,08-06-2022,11-06-2022,46,46,46,1,6,46,Marketplace,2,3985.04,249.87,129.63,0,181.18,1060.52,7720.21,6348.88
1447,21883,08-06-2022,09-06-2022,47,47,47,2,7,47,App,5,3725.09,11.55,139.29,0,96.87,775.2,18613.9,17602.54
1448,20797,08-06-2022,11-06-2022,48,48,48,3,8,48,Website,9,1247.19,472.34,137.06,0,457.05,773.99,10752.37,9384.27
1449,28209,08-06-2022,13-06-2022,49,49,49,4,9,49,App,4,1668.02,43.96,90.22,0,95.31,2919.55,6628.12,3523.04
1450,28235,08-06-2022,12-06-2022,50,50,50,5,10,50,App,6,3964.28,329.35,44.14,0,264.38,1045.61,23456.33,22102.2
1451,36538,08-06-2022,11-06-2022,1,1,1,1,1,1,Marketplace,3,1852.82,405.51,48.88,0,377.75,2657.47,5152.95,2068.85
1452,35257,08-06-2022,10-06-2022,2,2,2,2,2,2,Website,9,2077.44,374.37,96.73,0,365.51,455.49,18322.59,17404.86
1453,28050,09-06-2022,14-06-2022,3,3,3,3,3,3,Marketplace,2,1885.62,404.63,139.39,0,14.73,1320.33,3366.61,1892.16
1454,25947,09-06-2022,14-06-2022,4,4,4,4,4,4,Marketplace,8,892,369.86,88.96,0,101.22,1876.79,6766.14,4699.17
1455,29617,09-06-2022,12-06-2022,5,5,5,5,5,5,Marketplace,3,1770.39,222.79,141.64,0,444.25,2892.36,5088.38,1610.13
1456,21892,09-06-2022,12-06-2022,6,6,6,1,6,6,App,8,4034.38,448.14,54.09,0,276.59,2048.03,31826.9,29448.19
1457,23424,09-06-2022,13-06-2022,7,7,7,2,7,7,Website,3,2506.27,456.22,31.23,0,343.61,55.78,7062.59,6631.97
1458,29450,09-06-2022,10-06-2022,8,8,8,3,8,8,Website,4,2345.27,218.48,123.52,0,201.15,2292.42,9162.6,6545.51
1459,33418,09-06-2022,12-06-2022,9,9,9,4,9,9,Marketplace,8,866.12,242.39,134.32,0,372.6,1966.93,6686.57,4212.72
1460,22015,09-06-2022,12-06-2022,10,10,10,5,10,10,Website,4,970.09,242.82,78.25,0,144.55,596.21,3637.54,2818.53
1461,24833,09-06-2022,15-06-2022,11,11,11,1,1,11,Website,9,310.46,139.45,33.32,0,116.02,1880.33,2654.69,625.02
1462,29894,09-06-2022,11-06-2022,12,12,12,2,2,12,Marketplace,9,168.38,57.47,25.5,0,498.56,2780.62,1457.95,-1846.73
1463,35942,10-06-2022,16-06-2022,13,13,13,3,3,13,App,6,2491.27,130.99,28.13,0,78.83,63.32,14816.63,14646.35
1464,29065,10-06-2022,16-06-2022,14,14,14,4,4,14,Marketplace,1,2105.24,422.05,77.08,0,490.68,2924.48,1683.19,-1809.05
1465,20565,10-06-2022,15-06-2022,15,15,15,5,5,15,Marketplace,9,1449.35,271.53,50.53,0,463.26,923.84,12772.62,11334.99
1466,27412,10-06-2022,11-06-2022,16,16,16,1,6,16,App,9,4951.23,425.1,80.05,0,357.34,1842.14,44135.97,41856.44
1467,38402,10-06-2022,12-06-2022,17,17,17,2,7,17,App,7,2050.18,372.58,83.5,0,290.99,868.84,13978.68,12735.35
1468,30077,10-06-2022,14-06-2022,18,18,18,3,8,18,App,9,3965.35,174.31,79.55,0,2.26,2206.11,35513.84,33225.92
1469,30315,10-06-2022,14-06-2022,19,19,19,4,9,19,App,8,1131.67,92.66,100.59,0,317.64,1571.72,8960.7,6970.75
1470,32834,10-06-2022,13-06-2022,20,20,20,5,10,20,Marketplace,9,1310.5,283.61,108.32,0,386.21,825.63,11510.89,10190.73
1471,22314,10-06-2022,13-06-2022,21,21,21,1,1,21,App,9,2885.12,467.93,71.47,0,366.44,1535.09,25498.15,23525.15
1472,24412,11-06-2022,15-06-2022,22,22,22,2,2,22,Website,7,119.74,419.71,63.81,0,86.03,1087.33,418.47,-818.7
1473,23883,11-06-2022,14-06-2022,23,23,23,3,3,23,Marketplace,6,185.38,381.92,67.89,0,272.27,786.51,730.36,-396.31
1474,31384,11-06-2022,12-06-2022,24,24,24,4,4,24,Marketplace,2,796.87,382.09,29.12,1,275.1,1798.75,1211.65,-891.32
1475,30051,11-06-2022,17-06-2022,25,25,25,5,5,25,App,7,1193.29,263.88,61.81,0,326.44,1932.83,8089.15,5768.07
1476,28216,11-06-2022,14-06-2022,26,26,26,1,6,26,App,1,2686.46,84.76,45.99,0,415.47,464.44,2601.7,1675.8
1477,31695,11-06-2022,16-06-2022,27,27,27,2,7,27,Website,6,3462.52,142.77,57.81,0,349.12,2791.02,20632.35,17434.4
1478,27902,11-06-2022,14-06-2022,28,28,28,3,8,28,App,6,1628.21,288.95,112.87,0,70.65,69.62,9480.31,9227.17
1479,33187,11-06-2022,13-06-2022,29,29,29,4,9,29,Marketplace,7,1271.45,158.18,148.51,0,9.52,866.96,8741.97,7716.98
1480,37573,11-06-2022,12-06-2022,30,30,30,5,10,30,App,2,4131.77,390.78,140.06,1,68.29,1062.87,7872.76,6601.54
1481,32288,12-06-2022,14-06-2022,31,31,31,1,1,31,Website,4,897.61,186.61,126.81,0,20.14,246,3403.83,3010.88
1482,34210,12-06-2022,14-06-2022,32,32,32,2,2,32,Marketplace,2,3423.8,56.95,115.84,0,218.39,315.51,6790.65,6140.91
1483,26884,12-06-2022,17-06-2022,33,33,33,3,3,33,Marketplace,4,4663.52,391.27,142.84,0,141.88,2549.94,18262.81,15428.15
1484,39541,12-06-2022,13-06-2022,34,34,34,4,4,34,App,3,1237.83,349.07,117.77,0,3.65,1117.42,3364.42,2125.58
1485,30559,12-06-2022,13-06-2022,35,35,35,5,5,35,Website,2,526.13,126.58,81.22,1,40.14,1127.49,925.68,-323.17
1486,38125,12-06-2022,13-06-2022,36,36,36,1,6,36,Website,2,4900.82,490.56,98.18,0,198.77,2081.39,9311.08,6932.74
1487,23688,12-06-2022,13-06-2022,37,37,37,2,7,37,App,3,1426.79,201.59,59.75,0,469.88,2186.63,4078.78,1362.52
1488,34114,12-06-2022,13-06-2022,38,38,38,3,8,38,Marketplace,4,1450.75,340.23,20.43,0,497.4,2137.18,5462.77,2807.76
1489,25369,12-06-2022,17-06-2022,39,39,39,4,9,39,Marketplace,7,2470.48,455.22,65.97,0,25.06,1433.32,16838.14,15313.79
1490,31938,13-06-2022,16-06-2022,40,40,40,5,10,40,Marketplace,4,1232.18,78,72.63,0,415.29,2134.71,4850.72,2228.09
1491,24023,13-06-2022,15-06-2022,41,41,41,1,1,41,App,7,4965.07,439.51,115.3,0,240.13,2775.65,34315.98,31184.9
1492,35982,13-06-2022,14-06-2022,42,42,42,2,2,42,Marketplace,4,310.53,351.96,131.7,0,310.52,447.73,890.16,0.21
1493,37100,13-06-2022,16-06-2022,43,43,43,3,3,43,Marketplace,3,2312.22,83.78,145.15,0,252.98,1745.76,6852.88,4708.99
1494,23967,13-06-2022,16-06-2022,44,44,44,4,4,44,App,8,2786.9,332.26,65.73,0,462.25,2642.26,21962.94,18792.7
1495,27423,13-06-2022,15-06-2022,45,45,45,5,5,45,Marketplace,3,2388.06,437.29,144.46,0,239.24,2898.83,6726.89,3444.36
1496,26450,13-06-2022,18-06-2022,46,46,46,1,6,46,App,8,2650.56,399.51,123.92,0,83.99,309.45,20804.97,20287.61
1497,32213,13-06-2022,17-06-2022,47,47,47,2,7,47,Website,2,4939.14,380.3,24.01,1,389.93,2851.98,9497.98,6232.06
1498,23215,13-06-2022,17-06-2022,48,48,48,3,8,48,Website,3,4396.82,80.67,97.38,0,256.89,2193.04,13109.79,10562.48
1499,20390,14-06-2022,17-06-2022,49,49,49,4,9,49,App,4,1611.37,95.31,67.53,0,58.53,2187.7,6350.17,4036.41
1500,39421,14-06-2022,20-06-2022,50,50,50,5,10,50,App,3,2802.24,273.86,24.42,0,230.8,485.34,8132.86,7392.3
1501,20232,14-06-2022,20-06-2022,1,1,1,1,1,1,App,6,101.52,290.07,89.1,0,343.7,1748.7,319.05,-1862.45
1502,39515,14-06-2022,16-06-2022,2,2,2,2,2,2,Marketplace,9,2106.89,471.81,96.03,0,147.92,1107.79,18490.2,17138.46
1503,27634,14-06-2022,18-06-2022,3,3,3,3,3,3,Marketplace,8,902.98,234.34,52.79,0,455.99,1777.41,6989.5,4703.31
1504,31498,14-06-2022,17-06-2022,4,4,4,4,4,4,App,4,3585.67,151.25,142.18,0,424.98,2225.32,14191.43,11398.95
1505,30916,14-06-2022,19-06-2022,5,5,5,5,5,5,App,2,1183.34,95.39,99.36,0,283.95,591.02,2271.29,1296.96
1506,20233,14-06-2022,18-06-2022,6,6,6,1,6,6,Marketplace,1,3769.59,27.09,42.88,0,27.19,501.22,3742.5,3171.21
1507,21391,14-06-2022,17-06-2022,7,7,7,2,7,7,Marketplace,4,1634.48,34.33,113.76,0,291.63,1102.68,6503.59,4995.52
1508,31084,15-06-2022,18-06-2022,8,8,8,3,8,8,App,5,4636.56,287.08,84.89,0,207.8,1944.85,22895.72,20658.18
1509,29447,15-06-2022,16-06-2022,9,9,9,4,9,9,Marketplace,2,2282.54,88.13,81.52,0,362.03,2037.72,4476.95,1995.68
1510,34184,15-06-2022,20-06-2022,10,10,10,5,10,10,Marketplace,3,4213.64,425.81,128.49,0,133.52,1846.04,12215.11,10107.06
1511,31882,15-06-2022,16-06-2022,11,11,11,1,1,11,Website,4,3178.01,298.24,37.96,0,302.88,2555.95,12413.8,9517.01
1512,34838,15-06-2022,17-06-2022,12,12,12,2,2,12,App,3,4889.25,432.44,83.83,0,277.22,2217.83,14235.31,11656.43
1513,37273,15-06-2022,16-06-2022,13,13,13,3,3,13,App,8,3739.34,213.73,121.5,0,263.43,1538.88,29700.99,27777.18
1514,27902,15-06-2022,16-06-2022,14,14,14,4,4,14,Marketplace,2,3665.75,297.89,105.85,0,57.96,1473.44,7033.61,5396.36
1515,32879,15-06-2022,19-06-2022,15,15,15,5,5,15,Website,9,1397.84,262.71,20.7,0,244.94,2403.22,12317.85,9648.99
1516,37129,15-06-2022,21-06-2022,16,16,16,1,6,16,App,6,2573.81,493.34,122.37,0,275.31,2657.71,14949.52,11894.13
1517,29911,16-06-2022,19-06-2022,17,17,17,2,7,17,App,1,1521.56,398.41,142.81,0,463.83,2554.8,1123.15,-2038.29
1518,20427,16-06-2022,21-06-2022,18,18,18,3,8,18,Marketplace,8,194.54,297.7,111.61,0,230.43,1514.22,1258.62,-597.64
1519,20731,16-06-2022,17-06-2022,19,19,19,4,9,19,App,6,3581.87,303.29,133.87,0,319.93,1758.62,21187.93,18975.51
1520,20799,16-06-2022,21-06-2022,20,20,20,5,10,20,Marketplace,4,1255.6,124.4,66.91,0,284.62,2369.62,4898,2176.85
1521,27025,16-06-2022,22-06-2022,21,21,21,1,1,21,Website,6,2046.89,367.38,65.58,0,97.62,1759.14,11913.96,9991.62
1522,34481,16-06-2022,22-06-2022,22,22,22,2,2,22,Website,2,1494.73,491.42,61.71,0,92.2,713.35,2498.04,1630.78
1523,27624,16-06-2022,17-06-2022,23,23,23,3,3,23,App,1,1078.22,64.72,115.55,0,369.7,2666.06,1013.5,-2137.81
1524,34961,16-06-2022,18-06-2022,24,24,24,4,4,24,Marketplace,6,428.88,318.63,142.47,1,261.53,1505.42,2254.65,345.23
1525,38922,16-06-2022,17-06-2022,25,25,25,5,5,25,Website,8,1755.66,258.94,135.1,0,448.02,2947.1,13786.34,10256.12
1526,28232,17-06-2022,21-06-2022,26,26,26,1,6,26,App,5,500.55,425.21,39.53,1,454.08,1682.08,2077.54,-98.15
1527,23367,17-06-2022,20-06-2022,27,27,27,2,7,27,App,8,2747.56,0.02,101.39,0,148.54,1191.46,21980.46,20539.07
1528,33262,17-06-2022,19-06-2022,28,28,28,3,8,28,App,3,196.16,68.29,149.47,0,50.76,679.21,520.19,-359.25
1529,25229,17-06-2022,18-06-2022,29,29,29,4,9,29,Marketplace,6,4706.1,18.54,58.4,0,172.04,1067.47,28218.06,26920.15
1530,38799,17-06-2022,22-06-2022,30,30,30,5,10,30,Marketplace,1,4835.73,81.47,102.52,1,33.52,700.8,4754.26,3917.42
1531,33747,17-06-2022,19-06-2022,31,31,31,1,1,31,Website,3,1592.8,353.97,137.86,0,390.63,2768.81,4424.43,1127.13
1532,39333,17-06-2022,19-06-2022,32,32,32,2,2,32,Marketplace,4,1374.95,69.84,136.94,0,73.09,1821.46,5429.96,3398.47
1533,24261,17-06-2022,18-06-2022,33,33,33,3,3,33,Marketplace,5,611.59,311.17,61.79,0,433.18,2469.55,2746.78,-217.74
1534,23466,17-06-2022,19-06-2022,34,34,34,4,4,34,App,3,4534.1,434.1,32.21,1,207.66,664.47,13168.2,12263.86
1535,33785,17-06-2022,22-06-2022,35,35,35,5,5,35,App,8,2975.63,17.31,103.98,0,139.3,233.13,23787.73,23311.32
1536,23088,18-06-2022,24-06-2022,36,36,36,1,6,36,Website,5,3089.61,13.39,143.11,0,250.76,1285.77,15434.66,13755.02
1537,33015,18-06-2022,20-06-2022,37,37,37,2,7,37,App,7,4489.7,494.92,86.04,0,302.74,2811.89,30932.98,27732.31
1538,21115,18-06-2022,24-06-2022,38,38,38,3,8,38,App,5,4562.86,336.64,79.5,0,350.77,383.52,22477.66,21663.87
1539,24578,18-06-2022,23-06-2022,39,39,39,4,9,39,App,8,4158.87,70.35,132.31,0,169.09,2376.35,33200.61,30522.86
1540,22590,18-06-2022,19-06-2022,40,40,40,5,10,40,Marketplace,1,3889.86,153.35,75.2,0,491.49,224.64,3736.51,2945.18
1541,27372,18-06-2022,21-06-2022,41,41,41,1,1,41,App,3,4398.48,492.5,108.52,0,211.14,537.29,12702.94,11845.99
1542,23573,18-06-2022,20-06-2022,42,42,42,2,2,42,Website,3,4392.26,113.61,70.52,1,417.23,2203.35,13063.17,10372.07
1543,22978,18-06-2022,21-06-2022,43,43,43,3,3,43,Website,3,1906.36,376.41,69.03,0,17.43,672.4,5342.67,4583.81
1544,30639,18-06-2022,23-06-2022,44,44,44,4,4,44,App,6,4869.62,120.59,44.41,1,388.98,115,29097.13,28548.74
1545,29422,19-06-2022,21-06-2022,45,45,45,5,5,45,App,9,3574.75,199.23,31.5,0,275.67,697.23,31973.52,30969.12
1546,30858,19-06-2022,25-06-2022,46,46,46,1,6,46,Website,6,1914.03,440.35,135.07,0,319.81,2211.7,11043.83,8377.25
1547,24975,19-06-2022,23-06-2022,47,47,47,2,7,47,Marketplace,5,2266.04,14.22,43.56,0,186.44,1619.91,11315.98,9466.07
1548,24925,19-06-2022,22-06-2022,48,48,48,3,8,48,App,1,3466.94,153.62,28.09,0,272.42,1664.32,3313.32,1348.49
1549,30786,19-06-2022,21-06-2022,49,49,49,4,9,49,Website,2,1869.38,243.6,95.7,0,466.11,1260.77,3495.16,1672.58
1550,39814,19-06-2022,22-06-2022,50,50,50,5,10,50,Marketplace,1,4150.13,312.75,90.98,0,193.02,480.19,3837.38,3073.19
1551,34716,19-06-2022,21-06-2022,1,1,1,1,1,1,Website,6,825.51,14.12,93.81,0,52.88,685.87,4938.94,4106.38
1552,21995,19-06-2022,20-06-2022,2,2,2,2,2,2,Marketplace,3,4547.21,205.34,80.85,0,360.26,596.19,13436.29,12398.99
1553,33844,19-06-2022,25-06-2022,3,3,3,3,3,3,Website,5,1575.87,172.14,38.45,0,252.58,2136.17,7707.21,5280.01
1554,23891,20-06-2022,23-06-2022,4,4,4,4,4,4,Website,6,848.29,13.43,22.72,0,212.47,2548.92,5076.31,2292.2
1555,35522,20-06-2022,24-06-2022,5,5,5,5,5,5,Marketplace,5,4304.32,177.68,26.03,0,388.91,750.7,21343.92,20178.28
1556,27145,20-06-2022,24-06-2022,6,6,6,1,6,6,App,3,1273.37,465.84,142.61,0,281.09,558.94,3354.27,2371.63
1557,28498,20-06-2022,25-06-2022,7,7,7,2,7,7,Website,2,4232.64,137.31,89.14,0,315.69,792.51,8327.97,7130.63
1558,29554,20-06-2022,22-06-2022,8,8,8,3,8,8,App,2,1551.7,292.8,71.96,0,463.04,2819.42,2810.6,-543.82
1559,22102,20-06-2022,23-06-2022,9,9,9,4,9,9,Website,2,4675.94,149.05,73.41,0,29.26,680.18,9202.83,8419.98
1560,23030,20-06-2022,25-06-2022,10,10,10,5,10,10,Marketplace,4,1173.48,53.33,104.79,1,131.19,2085.41,4640.59,2319.2
1561,28524,20-06-2022,23-06-2022,11,11,11,1,1,11,App,4,441.28,144.86,68.97,0,449.11,394.38,1620.26,707.8
1562,28107,20-06-2022,22-06-2022,12,12,12,2,2,12,Marketplace,3,4689,235.38,123.54,0,396.36,1997.78,13831.62,11313.94
1563,36626,21-06-2022,25-06-2022,13,13,13,3,3,13,Marketplace,8,911.57,148.1,53.79,0,94.3,771.33,7144.46,6225.04
1564,38268,21-06-2022,22-06-2022,14,14,14,4,4,14,App,4,4726.25,312.08,67.74,0,84.56,2519.67,18592.92,15920.95
1565,34935,21-06-2022,25-06-2022,15,15,15,5,5,15,App,8,4137.49,474.54,141.55,0,412.57,118.52,32625.38,31952.74
1566,29624,21-06-2022,26-06-2022,16,16,16,1,6,16,App,3,501.43,34.64,53.84,0,276.43,1525.76,1469.65,-386.38
1567,35823,21-06-2022,27-06-2022,17,17,17,2,7,17,Marketplace,2,2281.16,358.5,106.01,1,430.17,2006.78,4203.82,1660.86
1568,27863,21-06-2022,22-06-2022,18,18,18,3,8,18,Marketplace,8,459.66,0.63,67.39,0,458.84,2243.34,3676.65,907.08
1569,23109,21-06-2022,26-06-2022,19,19,19,4,9,19,Marketplace,6,1715.95,0.51,81.26,0,34.77,2706.04,10295.19,7473.12
1570,38570,21-06-2022,23-06-2022,20,20,20,5,10,20,App,2,1822.37,66.46,25.87,0,484.89,1896.26,3578.28,1171.26
1571,32482,21-06-2022,22-06-2022,21,21,21,1,1,21,Website,7,3038.2,239.97,41.74,0,358.24,429.39,21027.43,20198.06
1572,21550,22-06-2022,27-06-2022,22,22,22,2,2,22,App,7,4881.89,24,33.25,0,417.23,2184.38,34149.23,31514.37
1573,20646,22-06-2022,24-06-2022,23,23,23,3,3,23,Website,4,931.84,361.08,129.81,0,315.17,1607.74,3366.28,1313.56
1574,33407,22-06-2022,26-06-2022,24,24,24,4,4,24,Marketplace,8,1712.84,14.64,145.02,0,152.58,343.87,13688.08,13046.61
1575,32700,22-06-2022,28-06-2022,25,25,25,5,5,25,Website,3,2976.8,247.72,28.84,0,299.72,464.04,8682.68,7890.08
1576,20537,22-06-2022,24-06-2022,26,26,26,1,6,26,App,9,939.96,338.05,29.99,0,257.94,2493.7,8121.59,5339.96
1577,34166,22-06-2022,25-06-2022,27,27,27,2,7,27,App,5,3582.48,118.78,91.78,0,466.04,1718.34,17793.62,15517.46
1578,26572,22-06-2022,24-06-2022,28,28,28,3,8,28,App,3,2077.93,289.65,85.52,0,277.52,515.58,5944.14,5065.52
1579,20234,22-06-2022,24-06-2022,29,29,29,4,9,29,Website,9,4752.9,130.89,104.57,0,13.95,2375.98,42645.21,40150.71
1580,34067,22-06-2022,28-06-2022,30,30,30,5,10,30,App,2,3186.37,107.05,115.78,0,343.05,1780.11,6265.69,4026.75
1581,29696,23-06-2022,26-06-2022,31,31,31,1,1,31,Website,2,1879.1,409.19,123.64,0,25.27,543.78,3349.01,2656.32
1582,34150,23-06-2022,28-06-2022,32,32,32,2,2,32,Marketplace,3,3625.42,166.46,39.38,1,472,1376.83,10709.8,8821.59
1583,37758,23-06-2022,28-06-2022,33,33,33,3,3,33,Website,9,4209.9,406.99,24.92,0,243.3,2790.36,37482.11,34423.53
1584,21909,23-06-2022,25-06-2022,34,34,34,4,4,34,Marketplace,3,4022.35,108.45,135.59,0,484,2266.88,11958.6,9072.13
1585,32150,23-06-2022,26-06-2022,35,35,35,5,5,35,Website,5,1387.55,177.93,81.04,0,12.93,1191.2,6759.82,5474.65
1586,20080,23-06-2022,26-06-2022,36,36,36,1,6,36,Marketplace,9,2143.22,51.33,146.26,0,266.42,65.57,19237.65,18759.4
1587,22083,23-06-2022,29-06-2022,37,37,37,2,7,37,App,6,2315.67,248.25,89.26,0,113.1,716.6,13645.77,12726.81
1588,33378,23-06-2022,27-06-2022,38,38,38,3,8,38,Website,6,2003.08,190.8,86.3,0,320.37,583.48,11827.68,10837.53
1589,35217,23-06-2022,28-06-2022,39,39,39,4,9,39,Marketplace,1,1623.23,2.98,100.99,0,249.11,1164.22,1620.25,105.93
1590,38074,24-06-2022,30-06-2022,40,40,40,5,10,40,App,2,3788.46,232.43,42.12,0,283.06,2653.41,7344.49,4365.9
1591,37140,24-06-2022,25-06-2022,41,41,41,1,1,41,App,9,159.9,37.21,53.03,0,179.82,580.97,1401.89,588.07
1592,22670,24-06-2022,29-06-2022,42,42,42,2,2,42,Marketplace,8,1538.37,418.48,137.75,0,25.77,196.74,11888.48,11528.22
1593,23751,24-06-2022,30-06-2022,43,43,43,3,3,43,Marketplace,2,793.92,246.85,47.6,0,53.05,437.43,1340.99,802.91
1594,31744,24-06-2022,29-06-2022,44,44,44,4,4,44,Website,5,730.97,345.03,50.29,1,429.28,1366.33,3309.82,1463.92
1595,25261,24-06-2022,28-06-2022,45,45,45,5,5,45,Marketplace,5,1457.1,410.57,86.3,0,351.39,249.06,6874.93,6188.18
1596,34691,24-06-2022,25-06-2022,46,46,46,1,6,46,Marketplace,6,3834.55,25.59,103.35,0,384.7,1691.75,22981.71,20801.91
1597,26852,24-06-2022,28-06-2022,47,47,47,2,7,47,App,4,4850.17,168.6,20.12,0,61.33,858.01,19232.08,18292.62
1598,21494,24-06-2022,25-06-2022,48,48,48,3,8,48,Marketplace,9,2621.63,12.56,79.38,0,24.62,1155.95,23582.11,22322.16
1599,37285,24-06-2022,26-06-2022,49,49,49,4,9,49,Marketplace,5,1760.96,24.81,71.87,0,8.64,510.38,8779.99,8189.1
1600,20672,25-06-2022,01-07-2022,50,50,50,5,10,50,Marketplace,4,4162.94,18.92,132.53,1,260.91,2249.89,16632.84,13989.51
1601,28630,25-06-2022,26-06-2022,1,1,1,1,1,1,App,9,428.81,238.95,129.16,0,250.45,1175,3620.34,2065.73
1602,30268,25-06-2022,29-06-2022,2,2,2,2,2,2,App,2,556.52,225.34,137.77,0,55.32,389.62,887.7,304.99
1603,20444,25-06-2022,30-06-2022,3,3,3,3,3,3,App,2,1792.29,30.62,129.47,0,173.31,1116.56,3553.96,2134.62
1604,29157,25-06-2022,26-06-2022,4,4,4,4,4,4,App,3,2297.2,131.18,122.27,0,265.11,2951.4,6760.42,3421.64
1605,31982,25-06-2022,01-07-2022,5,5,5,5,5,5,Website,4,4009.41,122.25,131.67,0,337.91,2156.15,15915.39,13289.66
1606,28655,25-06-2022,26-06-2022,6,6,6,1,6,6,App,9,4633.79,148.31,42.72,0,405,2614.42,41555.8,38493.66
1607,38582,25-06-2022,28-06-2022,7,7,7,2,7,7,App,5,2703.26,320.38,64.31,0,320.69,2681.28,13195.92,10129.64
1608,22287,25-06-2022,30-06-2022,8,8,8,3,8,8,Website,2,2528.66,348.53,108.87,0,15,1669.05,4708.79,2915.87
1609,31957,26-06-2022,02-07-2022,9,9,9,4,9,9,Website,3,1143.75,169.54,140.01,0,293.05,1692.79,3261.71,1135.86
1610,24008,26-06-2022,02-07-2022,10,10,10,5,10,10,Website,8,2310.79,394.12,106.7,0,43.96,2724.64,18092.2,15216.9
1611,31696,26-06-2022,28-06-2022,11,11,11,1,1,11,Marketplace,6,4625.86,208.93,47.03,0,282.46,2626.17,27546.23,24590.57
1612,29104,26-06-2022,30-06-2022,12,12,12,2,2,12,App,5,2025.21,261.2,142.81,0,187.99,2163.27,9864.85,7370.78
1613,20496,26-06-2022,28-06-2022,13,13,13,3,3,13,Marketplace,4,1132.34,72.77,118.84,0,143.17,2474.78,4456.59,1719.8
1614,21463,26-06-2022,02-07-2022,14,14,14,4,4,14,Website,4,1752.75,116.45,113.15,0,240.86,2237.12,6894.55,4303.42
1615,32459,26-06-2022,01-07-2022,15,15,15,5,5,15,Website,8,2621.51,363.78,119.13,0,190.74,958.11,20608.3,19340.32
1616,36877,26-06-2022,27-06-2022,16,16,16,1,6,16,Website,6,3033.07,488.52,105.69,1,415.14,406.32,17709.9,16782.75
1617,37810,26-06-2022,27-06-2022,17,17,17,2,7,17,Website,5,2218.91,352.33,22.87,0,113.25,2165.74,10742.22,8440.36
1618,29884,27-06-2022,02-07-2022,18,18,18,3,8,18,Marketplace,5,3816.83,27.1,52.97,0,68.35,2721.6,19057.05,16214.13
1619,38177,27-06-2022,03-07-2022,19,19,19,4,9,19,Website,6,2963.82,71.45,144.35,1,418.49,2936.67,17711.47,14211.96
1620,22723,27-06-2022,28-06-2022,20,20,20,5,10,20,App,3,3358.74,222.89,57.52,0,121.7,194.17,9853.33,9479.94
1621,37042,27-06-2022,28-06-2022,21,21,21,1,1,21,App,7,4328.3,366.29,120.31,0,16.12,1928.68,29931.81,27866.7
1622,24761,27-06-2022,28-06-2022,22,22,22,2,2,22,App,1,4341.87,82.97,75.18,0,193.49,1871.18,4258.9,2119.05
1623,27630,27-06-2022,01-07-2022,23,23,23,3,3,23,Marketplace,5,1097.19,375.41,137.98,0,409.52,1139.02,5110.54,3424.02
1624,36375,27-06-2022,01-07-2022,24,24,24,4,4,24,Website,6,3154.39,277.92,92.5,0,215.94,1680.06,18648.42,16659.92
1625,28741,27-06-2022,30-06-2022,25,25,25,5,5,25,Marketplace,2,3611.54,387.27,102.15,1,235.04,1394.6,6835.81,5104.02
1626,24350,27-06-2022,29-06-2022,26,26,26,1,6,26,App,2,814.68,278.82,51.15,0,23.6,2777.53,1350.54,-1501.74
1627,20207,28-06-2022,03-07-2022,27,27,27,2,7,27,Website,9,4229.57,301.26,27.48,0,355.53,932.51,37764.87,36449.35
